vehicle_id,ego_veh_overtakes_other,ego_veh_overtaken_by_other,vehicle_type,t1,s1,a1,d1,v1,t2,s2,a2,d2,v2,t3,s3,a3,d3,v3,t4,s4,a4,d4,v4,t5,s5,a5,d5,v5,t6,s6,a6,d6,v6,t7,s7,a7,d7,v7,t8,s8,a8,d8,v8,t9,s9,a9,d9,v9,t10,s10,a10,d10,v10,t11,s11,a11,d11,v11,t12,s12,a12,d12,v12,t13,s13,a13,d13,v13,t14,s14,a14,d14,v14,t15,s15,a15,d15,v15,t16,s16,a16,d16,v16,t17,s17,a17,d17,v17,t18,s18,a18,d18,v18,t19,s19,a19,d19,v19,t20,s20,a20,d20,v20,t21,s21,a21,d21,v21,t22,s22,a22,d22,v22,t23,s23,a23,d23,v23,t24,s24,a24,d24,v24,t25,s25,a25,d25,v25,t26,s26,a26,d26,v26,t27,s27,a27,d27,v27,t28,s28,a28,d28,v28,t29,s29,a29,d29,v29,t30,s30,a30,d30,v30,t31,s31,a31,d31,v31,t32,s32,a32,d32,v32,t33,s33,a33,d33,v33,t34,s34,a34,d34,v34,t35,s35,a35,d35,v35,t36,s36,a36,d36,v36,t37,s37,a37,d37,v37,t38,s38,a38,d38,v38,t39,s39,a39,d39,v39,t40,s40,a40,d40,v40,t41,s41,a41,d41,v41,t42,s42,a42,d42,v42,t43,s43,a43,d43,v43,t44,s44,a44,d44,v44,t45,s45,a45,d45,v45,t46,s46,a46,d46,v46,t47,s47,a47,d47,v47,t48,s48,a48,d48,v48,t49,s49,a49,d49,v49,t50,s50,a50,d50,v50,t51,s51,a51,d51,v51,t52,s52,a52,d52,v52,t53,s53,a53,d53,v53,t54,s54,a54,d54,v54,t55,s55,a55,d55,v55,t56,s56,a56,d56,v56,t57,s57,a57,d57,v57,t58,s58,a58,d58,v58,t59,s59,a59,d59,v59,t60,s60,a60,d60,v60,t61,s61,a61,d61,v61,t62,s62,a62,d62,v62,t63,s63,a63,d63,v63,t64,s64,a64,d64,v64,t65,s65,a65,d65,v65,t66,s66,a66,d66,v66,t67,s67,a67,d67,v67,t68,s68,a68,d68,v68,t69,s69,a69,d69,v69,t70,s70,a70,d70,v70,t71,s71,a71,d71,v71,t72,s72,a72,d72,v72,t73,s73,a73,d73,v73,t74,s74,a74,d74,v74,t75,s75,a75,d75,v75,t76,s76,a76,d76,v76,t77,s77,a77,d77,v77,t78,s78,a78,d78,v78,t79,s79,a79,d79,v79,t80,s80,a80,d80,v80,t81,s81,a81,d81,v81,t82,s82,a82,d82,v82,t83,s83,a83,d83,v83,t84,s84,a84,d84,v84,t85,s85,a85,d85,v85,t86,s86,a86,d86,v86,t87,s87,a87,d87,v87,t88,s88,a88,d88,v88,t89,s89,a89,d89,v89,t90,s90,a90,d90,v90,t91,s91,a91,d91,v91,t92,s92,a92,d92,v92,t93,s93,a93,d93,v93,t94,s94,a94,d94,v94,t95,s95,a95,d95,v95,t96,s96,a96,d96,v96,t97,s97,a97,d97,v97,t98,s98,a98,d98,v98,t99,s99,a99,d99,v99,t100,s100,a100,d100,v100,t101,s101,a101,d101,v101,t102,s102,a102,d102,v102,t103,s103,a103,d103,v103,t104,s104,a104,d104,v104,t105,s105,a105,d105,v105,t106,s106,a106,d106,v106,t107,s107,a107,d107,v107,t108,s108,a108,d108,v108,t109,s109,a109,d109,v109,t110,s110,a110,d110,v110,t111,s111,a111,d111,v111,t112,s112,a112,d112,v112,t113,s113,a113,d113,v113,t114,s114,a114,d114,v114,t115,s115,a115,d115,v115,t116,s116,a116,d116,v116,t117,s117,a117,d117,v117,t118,s118,a118,d118,v118,t119,s119,a119,d119,v119,t120,s120,a120,d120,v120,t121,s121,a121,d121,v121,t122,s122,a122,d122,v122,t123,s123,a123,d123,v123,t124,s124,a124,d124,v124,t125,s125,a125,d125,v125,t126,s126,a126,d126,v126,t127,s127,a127,d127,v127,t128,s128,a128,d128,v128,t129,s129,a129,d129,v129,t130,s130,a130,d130,v130,t131,s131,a131,d131,v131,t132,s132,a132,d132,v132,t133,s133,a133,d133,v133,t134,s134,a134,d134,v134,t135,s135,a135,d135,v135,t136,s136,a136,d136,v136,t137,s137,a137,d137,v137,t138,s138,a138,d138,v138,t139,s139,a139,d139,v139,t140,s140,a140,d140,v140,t141,s141,a141,d141,v141,t142,s142,a142,d142,v142,t143,s143,a143,d143,v143,t144,s144,a144,d144,v144,t145,s145,a145,d145,v145,t146,s146,a146,d146,v146,t147,s147,a147,d147,v147,t148,s148,a148,d148,v148,t149,s149,a149,d149,v149,t150,s150,a150,d150,v150,t151,s151,a151,d151,v151,t152,s152,a152,d152,v152,t153,s153,a153,d153,v153,t154,s154,a154,d154,v154,t155,s155,a155,d155,v155,t156,s156,a156,d156,v156,t157,s157,a157,d157,v157,t158,s158,a158,d158,v158,t159,s159,a159,d159,v159,t160,s160,a160,d160,v160,t161,s161,a161,d161,v161,t162,s162,a162,d162,v162,t163,s163,a163,d163,v163,t164,s164,a164,d164,v164,t165,s165,a165,d165,v165,t166,s166,a166,d166,v166,t167,s167,a167,d167,v167,t168,s168,a168,d168,v168,t169,s169,a169,d169,v169,t170,s170,a170,d170,v170,t171,s171,a171,d171,v171,t172,s172,a172,d172,v172,t173,s173,a173,d173,v173,t174,s174,a174,d174,v174,t175,s175,a175,d175,v175,t176,s176,a176,d176,v176,t177,s177,a177,d177,v177,t178,s178,a178,d178,v178,t179,s179,a179,d179,v179,t180,s180,a180,d180,v180,t181,s181,a181,d181,v181,t182,s182,a182,d182,v182,t183,s183,a183,d183,v183,t184,s184,a184,d184,v184,t185,s185,a185,d185,v185,t186,s186,a186,d186,v186,t187,s187,a187,d187,v187,t188,s188,a188,d188,v188,t189,s189,a189,d189,v189,t190,s190,a190,d190,v190,t191,s191,a191,d191,v191,t192,s192,a192,d192,v192,t193,s193,a193,d193,v193,t194,s194,a194,d194,v194,t195,s195,a195,d195,v195,t196,s196,a196,d196,v196,t197,s197,a197,d197,v197,t198,s198,a198,d198,v198,t199,s199,a199,d199,v199,t200,s200,a200,d200,v200,t201,s201,a201,d201,v201,t202,s202,a202,d202,v202,t203,s203,a203,d203,v203,t204,s204,a204,d204,v204,t205,s205,a205,d205,v205,t206,s206,a206,d206,v206,t207,s207,a207,d207,v207,t208,s208,a208,d208,v208,t209,s209,a209,d209,v209,t210,s210,a210,d210,v210,t211,s211,a211,d211,v211,t212,s212,a212,d212,v212,t213,s213,a213,d213,v213,t214,s214,a214,d214,v214,t215,s215,a215,d215,v215,t216,s216,a216,d216,v216,t217,s217,a217,d217,v217,t218,s218,a218,d218,v218,t219,s219,a219,d219,v219,t220,s220,a220,d220,v220,t221,s221,a221,d221,v221,t222,s222,a222,d222,v222,t223,s223,a223,d223,v223,t224,s224,a224,d224,v224,t225,s225,a225,d225,v225,t226,s226,a226,d226,v226,t227,s227,a227,d227,v227,t228,s228,a228,d228,v228,t229,s229,a229,d229,v229,t230,s230,a230,d230,v230,t231,s231,a231,d231,v231,t232,s232,a232,d232,v232,t233,s233,a233,d233,v233,t234,s234,a234,d234,v234,t235,s235,a235,d235,v235,t236,s236,a236,d236,v236,t237,s237,a237,d237,v237,t238,s238,a238,d238,v238,t239,s239,a239,d239,v239,t240,s240,a240,d240,v240,t241,s241,a241,d241,v241,t242,s242,a242,d242,v242,t243,s243,a243,d243,v243,t244,s244,a244,d244,v244,t245,s245,a245,d245,v245,t246,s246,a246,d246,v246,t247,s247,a247,d247,v247,t248,s248,a248,d248,v248,t249,s249,a249,d249,v249,t250,s250,a250,d250,v250
26,N,N,Dodge Charger Police …,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688942452.180184,L,179.3309561133058,19.81538919625889,5.611770609308722,1688942452.1961992,L,179.3309561133058,19.81538919625889,5.611770609308722,1688942452.2112117,L,179.33004613604786,19.5349584034491,5.607832036009128,1688942452.226226,L,179.32922020938057,19.2544394522242,5.6125784506371,1688942452.244243,L,179.32841132815048,18.973448250750497,5.624298629892755,1688942452.260257,L,179.32841132815048,18.973448250750497,5.624298629892755,1688942452.2732694,L,179.32761165762196,18.69173876643272,5.639540530784022,1688942452.2892833,L,179.32689151271916,18.40927545577708,5.654117262559195,1688942452.3083036,L,179.32689151271916,18.40927545577708,5.654117262559195,1688942452.3243153,L,179.32626006405644,18.126212802954768,5.664383361765204,1688942452.338328,L,179.32543821418412,17.842845559827598,5.668211335745955,1688942452.353341,L,179.32456600853902,17.55950701570554,5.665340886955155,1688942452.3723593,L,179.32456600853902,17.55950701570554,5.657157374113808,1688942452.387373,L,179.32367748310529,17.276493657632702,5.6571572701458175,1688942452.4013855,L,179.3227790645368,16.99399239363059,5.646118530831754,1688942452.4174,L,179.32181992905785,16.712052032194414,5.635073663465904,1688942452.436417,L,179.3208203029192,16.430588568837635,5.62661598438539,1688942452.4534328,L,179.3208203029192,16.430588568837635,5.626615889050211,1688942452.4674456,L,179.3197973118084,16.149407379689727,5.622560963218956,1688942452.481459,L,179.3187396082076,15.868263386700464,5.623579687999512,1688942452.500476,L,179.31763524275078,15.586918187321483,5.629060132606071,1688942452.515489,L,179.31763524275078,15.586918187321483,5.629060132606071,1688942452.5325043,L,179.31647421598802,15.305200608831324,5.63731504427779,1688942452.5455165,L,179.3154105085726,15.023047229278731,5.646054214051023,1688942452.564534,L,179.3154601787514,14.740507500218497,5.653010307059577,1688942452.5805483,L,179.3154601787514,14.740507500218497,5.653010307059577,1688942452.595562,L,179.31605996339798,14.45772249586616,5.656694795916196,1688942452.6095748,L,179.31692779576375,14.174881480936088,5.656480253469873,1688942452.6255896,L,179.31692779576375,14.174881480936088,5.656480253469873,1688942452.6436062,L,179.3180887602388,13.892168028555266,5.652798400419394,1688942452.659622,L,179.31948731371372,13.609717297643058,5.646864008959308,1688942452.674634,L,179.3211381362396,13.328189278772117,5.611342686190372,1688942452.689648,L,179.32294293595191,13.050653397215411,5.507953371479105,1688942452.708665,L,179.32471475027614,12.794741393025031,4.654133947984998,1688942452.7236788,L,179.32471475027614,12.794741393025031,4.654133947984998,1688942452.739696,L,179.32607106873644,12.604356555627591,3.318474608345284,1688942452.753706,L,179.32695399341392,12.480171788118325,2.0053852682186344,1688942452.7717226,L,179.32766272249103,12.393425896612737,1.8338165283091747,1688942452.7887378,L,179.32766272249103,12.393425896612737,1.8338165283091747,1688942452.8037517,L,179.32855769717136,12.295186098552817,2.0203594786056303,1688942452.8177643,L,179.32953933984854,12.186822707906618,2.222027895340984,1688942452.8357806,L,179.3307346246486,12.066895776326437,2.4737977199922097,1688942452.8517952,L,179.3307346246486,12.066895776326437,2.4737977199922097,1688942452.868811,L,179.33204516213846,11.93373890876857,2.7517039520562387,1688942452.881823,L,179.3335483179886,11.785898455199836,3.060947226149957,1688942452.8988383,L,179.33512432980265,11.621649414437137,3.405346433351072,1688942452.9168549,L,179.33512432980265,11.621649414437137,3.405346433351072,1688942452.931868,L,179.33700713191192,11.442264998579368,3.667488263342875,1688942452.945881,L,179.33915182512612,11.255818234492786,3.733293745275047,1688942452.9618957,L,179.34145078931024,11.072521727850788,3.618170937223365,1688942452.9809132,L,179.34145078931024,11.072521727850788,3.618170937223365
26,N,N,Dodge Charger Police …,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688942452.180184,L,179.3309561133058,19.81538919625889,5.611770609308722,1688942452.1961992,L,179.3309561133058,19.81538919625889,5.611770609308722,1688942452.2112117,L,179.33004613604786,19.5349584034491,5.607832036009128,1688942452.226226,L,179.32922020938057,19.2544394522242,5.6125784506371,1688942452.244243,L,179.32841132815048,18.973448250750497,5.624298629892755,1688942452.260257,L,179.32841132815048,18.973448250750497,5.624298629892755,1688942452.2732694,L,179.32761165762196,18.69173876643272,5.639540530784022,1688942452.2892833,L,179.32689151271916,18.40927545577708,5.654117262559195,1688942452.3083036,L,179.32689151271916,18.40927545577708,5.654117262559195,1688942452.3243153,L,179.32626006405644,18.126212802954768,5.664383361765204,1688942452.338328,L,179.32543821418412,17.842845559827598,5.668211335745955,1688942452.353341,L,179.32456600853902,17.55950701570554,5.665340886955155,1688942452.3723593,L,179.32456600853902,17.55950701570554,5.657157374113808,1688942452.387373,L,179.32367748310529,17.276493657632702,5.6571572701458175,1688942452.4013855,L,179.3227790645368,16.99399239363059,5.646118530831754,1688942452.4174,L,179.32181992905785,16.712052032194414,5.635073663465904,1688942452.436417,L,179.3208203029192,16.430588568837635,5.62661598438539,1688942452.4534328,L,179.3208203029192,16.430588568837635,5.626615889050211,1688942452.4674456,L,179.3197973118084,16.149407379689727,5.622560963218956,1688942452.481459,L,179.3187396082076,15.868263386700464,5.623579687999512,1688942452.500476,L,179.31763524275078,15.586918187321483,5.629060132606071,1688942452.515489,L,179.31763524275078,15.586918187321483,5.629060132606071,1688942452.5325043,L,179.31647421598802,15.305200608831324,5.63731504427779,1688942452.5455165,L,179.3154105085726,15.023047229278731,5.646054214051023,1688942452.564534,L,179.3154601787514,14.740507500218497,5.653010307059577,1688942452.5805483,L,179.3154601787514,14.740507500218497,5.653010307059577,1688942452.595562,L,179.31605996339798,14.45772249586616,5.656694795916196,1688942452.6095748,L,179.31692779576375,14.174881480936088,5.656480253469873,1688942452.6255896,L,179.31692779576375,14.174881480936088,5.656480253469873,1688942452.6436062,L,179.3180887602388,13.892168028555266,5.652798400419394,1688942452.659622,L,179.31948731371372,13.609717297643058,5.646864008959308,1688942452.674634,L,179.3211381362396,13.328189278772117,5.611342686190372,1688942452.689648,L,179.32294293595191,13.050653397215411,5.507953371479105,1688942452.708665,L,179.32471475027614,12.794741393025031,4.654133947984998,1688942452.7236788,L,179.32471475027614,12.794741393025031,4.654133947984998,1688942452.739696,L,179.32607106873644,12.604356555627591,3.318474608345284,1688942452.753706,L,179.32695399341392,12.480171788118325,2.0053852682186344,1688942452.7717226,L,179.32766272249103,12.393425896612737,1.8338165283091747,1688942452.7887378,L,179.32766272249103,12.393425896612737,1.8338165283091747,1688942452.8037517,L,179.32855769717136,12.295186098552817,2.0203594786056303,1688942452.8177643,L,179.32953933984854,12.186822707906618,2.222027895340984,1688942452.8357806,L,179.3307346246486,12.066895776326437,2.4737977199922097,1688942452.8517952,L,179.3307346246486,12.066895776326437,2.4737977199922097,1688942452.868811,L,179.33204516213846,11.93373890876857,2.7517039520562387,1688942452.881823,L,179.3335483179886,11.785898455199836,3.060947226149957,1688942452.8988383,L,179.33512432980265,11.621649414437137,3.405346433351072,1688942452.9168549,L,179.33512432980265,11.621649414437137,3.405346433351072,1688942452.931868,L,179.33700713191192,11.442264998579368,3.667488263342875,1688942452.945881,L,179.33915182512612,11.255818234492786,3.733293745275047,1688942452.9618957,L,179.34145078931024,11.072521727850788,3.618170937223365,1688942452.9809132,L,179.34145078931024,11.072521727850788,3.618170937223365,1688942453.0119412,L,179.34543475226482,10.730988640273264,3.2667805107477497,1688942453.1250436,L,179.35672394150123,9.946834399091632,3.303025772043314,1688942453.2371464,L,179.3611043315909,8.958260705727792,3.0786267994687555,1688942452.995926,L,179.34338780392886,10.89720365775143,3.444284763092241,1688942453.3462453,L,179.36351523620908,8.139597883604626,3.408291057649331,1688942453.460349,L,179.3652826514058,7.366126493863038,2.676425615153257,1688942453.5734518,L,179.36606450582283,7.076613546364749,0.0059835557287734,1688942453.6825514,L,179.36601928458714,7.074657425561917,0.0021475350039591
26,N,N,Dodge Charger Police …,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688942452.180184,L,179.3309561133058,19.81538919625889,5.611770609308722,1688942452.1961992,L,179.3309561133058,19.81538919625889,5.611770609308722,1688942452.2112117,L,179.33004613604786,19.5349584034491,5.607832036009128,1688942452.226226,L,179.32922020938057,19.2544394522242,5.6125784506371,1688942452.244243,L,179.32841132815048,18.973448250750497,5.624298629892755,1688942452.260257,L,179.32841132815048,18.973448250750497,5.624298629892755,1688942452.2732694,L,179.32761165762196,18.69173876643272,5.639540530784022,1688942452.2892833,L,179.32689151271916,18.40927545577708,5.654117262559195,1688942452.3083036,L,179.32689151271916,18.40927545577708,5.654117262559195,1688942452.3243153,L,179.32626006405644,18.126212802954768,5.664383361765204,1688942452.338328,L,179.32543821418412,17.842845559827598,5.668211335745955,1688942452.353341,L,179.32456600853902,17.55950701570554,5.665340886955155,1688942452.3723593,L,179.32456600853902,17.55950701570554,5.657157374113808,1688942452.387373,L,179.32367748310529,17.276493657632702,5.6571572701458175,1688942452.4013855,L,179.3227790645368,16.99399239363059,5.646118530831754,1688942452.4174,L,179.32181992905785,16.712052032194414,5.635073663465904,1688942452.436417,L,179.3208203029192,16.430588568837635,5.62661598438539,1688942452.4534328,L,179.3208203029192,16.430588568837635,5.626615889050211,1688942452.4674456,L,179.3197973118084,16.149407379689727,5.622560963218956,1688942452.481459,L,179.3187396082076,15.868263386700464,5.623579687999512,1688942452.500476,L,179.31763524275078,15.586918187321483,5.629060132606071,1688942452.515489,L,179.31763524275078,15.586918187321483,5.629060132606071,1688942452.5325043,L,179.31647421598802,15.305200608831324,5.63731504427779,1688942452.5455165,L,179.3154105085726,15.023047229278731,5.646054214051023,1688942452.564534,L,179.3154601787514,14.740507500218497,5.653010307059577,1688942452.5805483,L,179.3154601787514,14.740507500218497,5.653010307059577,1688942452.595562,L,179.31605996339798,14.45772249586616,5.656694795916196,1688942452.6095748,L,179.31692779576375,14.174881480936088,5.656480253469873,1688942452.6255896,L,179.31692779576375,14.174881480936088,5.656480253469873,1688942452.6436062,L,179.3180887602388,13.892168028555266,5.652798400419394,1688942452.659622,L,179.31948731371372,13.609717297643058,5.646864008959308,1688942452.674634,L,179.3211381362396,13.328189278772117,5.611342686190372,1688942452.689648,L,179.32294293595191,13.050653397215411,5.507953371479105,1688942452.708665,L,179.32471475027614,12.794741393025031,4.654133947984998,1688942452.7236788,L,179.32471475027614,12.794741393025031,4.654133947984998,1688942452.739696,L,179.32607106873644,12.604356555627591,3.318474608345284,1688942452.753706,L,179.32695399341392,12.480171788118325,2.0053852682186344,1688942452.7717226,L,179.32766272249103,12.393425896612737,1.8338165283091747,1688942452.7887378,L,179.32766272249103,12.393425896612737,1.8338165283091747,1688942452.8037517,L,179.32855769717136,12.295186098552817,2.0203594786056303,1688942452.8177643,L,179.32953933984854,12.186822707906618,2.222027895340984,1688942452.8357806,L,179.3307346246486,12.066895776326437,2.4737977199922097,1688942452.8517952,L,179.3307346246486,12.066895776326437,2.4737977199922097,1688942452.868811,L,179.33204516213846,11.93373890876857,2.7517039520562387,1688942452.881823,L,179.3335483179886,11.785898455199836,3.060947226149957,1688942452.8988383,L,179.33512432980265,11.621649414437137,3.405346433351072,1688942452.9168549,L,179.33512432980265,11.621649414437137,3.405346433351072,1688942452.931868,L,179.33700713191192,11.442264998579368,3.667488263342875,1688942452.945881,L,179.33915182512612,11.255818234492786,3.733293745275047,1688942452.9618957,L,179.34145078931024,11.072521727850788,3.618170937223365,1688942452.9809132,L,179.34145078931024,11.072521727850788,3.618170937223365,1688942453.0119412,L,179.34543475226482,10.730988640273264,3.2667805107477497,1688942453.1250436,L,179.35672394150123,9.946834399091632,3.303025772043314,1688942453.2371464,L,179.3611043315909,8.958260705727792,3.0786267994687555,1688942452.995926,L,179.34338780392886,10.89720365775143,3.444284763092241,1688942453.3462453,L,179.36351523620908,8.139597883604626,3.408291057649331,1688942453.460349,L,179.3652826514058,7.366126493863038,2.676425615153257,1688942453.5734518,L,179.36606450582283,7.076613546364749,0.0059835557287734,1688942453.6825514,L,179.36601928458714,7.074657425561917,0.0021475350039591,1688942453.7966552,L,179.36597706661766,7.074168277235315,0.0004440368810204,1688942453.907756,L,179.36596972790417,7.074083256004507,0.0001250485610401,1688942454.0178566,L,179.36596716587223,7.07405357457337,1.977778811045124e-05,1688942453.025954,L,179.3474482325227,10.57216311130908,3.141263283555221,1688942454.1329613,L,179.36596665397772,7.074047644247761,6.0254206943258365e-06,1688942454.2440622,L,179.3659665459396,7.07404639262127,1.3027162956057338e-06,1688942454.3541625,L,179.3659665459396,7.07404639262127,-2.3518651883839882e-08,1688942454.4682662,L,179.3659665459396,7.07404639262127,-1.46059560785058e-07,1688942453.1400578,L,179.35778927257144,9.777099468076262,3.4358519468540925,1688942454.5803678,L,179.3659665459396,7.07404639262127,-6.278303389337859e-07,1688942454.6904683,L,179.3659665459396,7.07404639262127,-4.387463049251229e-07,1688942454.8045726,L,179.3659665459396,7.07404639262127,9.457659723319724e-08,1688942454.9166744,L,179.3659665459396,7.07404639262127,-4.962007643574651e-07,1688942455.026774,L,179.3659665459396,7.07404639262127,2.8606367407714385e-08,1688942455.140878,L,179.3659665459396,7.07404639262127,1.521634995214691e-07,1688942455.2519794,L,179.3659665459396,7.07404639262127,-4.674771609746458e-07,1688942455.3620791,L,179.3659665459396,7.07404639262127,6.630998608814028e-08,1688942455.4741812,L,179.3659665459396,7.07404639262127,2.09818359048528e-07,1688942455.589286,L,179.3659665459396,7.07404639262127,-4.293144368555008e-07,1688942455.700894,L,179.3659665459396,7.07404639262127,1.0477774351452845e-07,1688942453.3612587,L,179.36351523620908,8.139597883604626,3.408291057649331,1688942455.8099935,L,179.3659665459396,7.07404639262127,-5.628523024161057e-07,1688942453.2511587,L,179.3611043315909,8.958260705727792,3.0786267143254014,1688942455.9220953,L,179.3659665459396,7.07404639262127,9.411953628095969e-09,1688942456.036199,L,179.3659665459396,7.07404639262127,1.6201671976086897e-07,1688942456.1503031,L,179.3659665459396,7.07404639262127,5.719406300166089e-08,1688942456.2614038,L,179.3659665459396,7.07404639262127,1.0421720403531017e-07,1688942456.3725054,L,179.3659665459396,7.07404639262127,-4.771047800491755e-07,1688942453.4733615,L,179.36414712921123,7.240402798827863,2.411903618426688,1688942456.4826052,L,179.3659665459396,7.07404639262127,3.8122217002898886e-08,1688942456.5806944,L,179.3659665459396,7.07404639262127,-5.436348911228058e-07,1688942453.587464,L,179.36606450582283,7.076613546364749,0.0059835557287734,1688942456.6927972,L,179.3659665459396,7.07404639262127,-4.768958242430844e-07,1688942456.8028972,L,179.3659665459396,7.07404639262127,1.8106887229835815e-07,1688942456.9170008,L,179.3659665459396,7.07404639262127,-4.4851915873947444e-07,1688942457.0291028,L,179.3659665459396,7.07404639262127,6.645576553036865e-08,1688942457.129701,L,179.3659665459396,7.07404639262127,-5.436123853179097e-07,1688942453.7005672,L,179.36601928458714,7.074657425561917,0.0021474301971821,1688942457.242803,L,179.3659665459396,7.07404639262127,1.9041752980753026e-08
